feature_id	SRR33083344
transcript:TraesCS1A02G037200.1	0
transcript:TraesCS1A02G037300.1	0
transcript:TraesCS1A02G037400.2	14.442
transcript:TraesCS1A02G037400.1	822.563
transcript:TraesCS1A02G037500.1	0
transcript:TraesCS1A02G037600.1	0
transcript:TraesCS1A02G037700.1	43.356
transcript:TraesCS1A02G037800.1	20.978
transcript:TraesCS1A02G037900.1	968
transcript:TraesCS1A02G038000.1	0
transcript:TraesCS1A02G038100.1	0
transcript:TraesCS1A02G038200.1	0
transcript:TraesCS1A02G038300.1	0
transcript:TraesCS1A02G038400.1	40.201
transcript:TraesCS1A02G038400.2	0
transcript:TraesCS1A02G038500.1	17.762
transcript:TraesCS1A02G038600.1	15
transcript:TraesCS1A02G038800.1	0
transcript:TraesCS1A02G038828.1	0
transcript:TraesCS1A02G039000.1	0
transcript:TraesCS1A02G039100.1	0
transcript:TraesCS1A02G039100.2	5.053
transcript:TraesCS1A02G039100.3	0
transcript:TraesCS1A02G039100.4	0
transcript:TraesCS1A02G039100.5	1.024
transcript:TraesCS1A02G039200.1	140.514
transcript:TraesCS1A02G039300.1	0
transcript:TraesCS1A02G039400.1	0
transcript:TraesCS1A02G039400.2	429.556
transcript:TraesCS1A02G039600.1	0
transcript:TraesCS1A02G039700.1	0
transcript:TraesCS1A02G039800.1	92
transcript:TraesCS1A02G039900.1	11
transcript:TraesCS1A02G040000.1	0
transcript:TraesCS1A02G040100.1	0
transcript:TraesCS1A02G040200.1	0
transcript:TraesCS1A02G040300.1	0
transcript:TraesCS1A02G040400.1	139.004
transcript:TraesCS1A02G040500.1	109
transcript:TraesCS1A02G040600.1	2912.208
transcript:TraesCS1A02G040700.1	1
transcript:TraesCS1A02G040800.1	0
transcript:TraesCS1A02G040900.1	0
transcript:TraesCS1A02G041000.1	0.8
transcript:TraesCS1A02G041100.1	50.497
transcript:TraesCS1A02G041200.1	0
transcript:TraesCS1A02G041300.1	0
transcript:TraesCS1A02G041400.1	0
transcript:TraesCS1A02G041500.1	0
transcript:TraesCS1A02G041600.1	0
transcript:TraesCS1A02G041700.1	0
transcript:TraesCS1A02G041800.1	0
transcript:TraesCS1A02G041900.1	4.991
transcript:TraesCS1A02G042000.1	0
transcript:TraesCS1A02G042100.1	0
transcript:TraesCS1A02G042200.1	0
transcript:TraesCS1A02G042300.1	0
transcript:TraesCS1A02G042400.1	0
transcript:TraesCS1A02G042500.1	5
transcript:TraesCS1A02G042600.1	0
transcript:TraesCS1A02G042700.1	1114
transcript:TraesCS1A02G042800.1	0
transcript:ENSRNA050013733-T1	0
transcript:TraesCS1A02G042900.1	4
transcript:TraesCS1A02G043000.1	0
transcript:TraesCS1A02G043100.1	0
transcript:TraesCS1A02G043200.1	721.228
transcript:TraesCS1A02G043300.1	0
transcript:TraesCS1A02G043400.1	61.752
transcript:TraesCS1A02G043500.1	0
transcript:TraesCS1A02G043600.1	529.5
transcript:TraesCS1A02G043700.1	4
transcript:TraesCS1A02G043800.1	0
transcript:TraesCS1A02G043900.1	0
transcript:TraesCS1A02G044000.1	44
transcript:TraesCS1A02G044100.1	1
transcript:TraesCS1A02G044200.1	260.006
transcript:TraesCS1A02G044300.1	2
transcript:TraesCS1A02G044400.1	0
transcript:TraesCS1A02G044500.1	907.296
transcript:TraesCS1A02G044500.2	21.909
transcript:TraesCS1A02G044600.1	238
transcript:TraesCS1A02G044700.1	0
transcript:TraesCS1A02G044800.1	230.333
transcript:TraesCS1A02G044900.1	0
transcript:TraesCS1A02G045000.1	0
transcript:TraesCS1A02G045100.1	0
transcript:TraesCS1A02G045300.1	315.524
transcript:TraesCS1A02G045300.2	275.021
transcript:TraesCS1A02G045400.1	427.991
transcript:TraesCS1A02G045500.1	0
transcript:TraesCS1A02G045600.1	0
transcript:TraesCS1A02G045700.1	4118.31
transcript:TraesCS1A02G045800.1	1043.003
transcript:TraesCS1A02G045900.1	0
transcript:TraesCS1A02G046000.1	0
transcript:TraesCS1A02G046100.1	2
transcript:TraesCS1A02G046100.2	0
transcript:TraesCS1A02G046300.1	19.001
transcript:ENSRNA050013682-T1	0
transcript:ENSRNA050013677-T1	0
transcript:ENSRNA050013696-T1	0
transcript:ENSRNA050013721-T1	0
transcript:ENSRNA050013684-T1	0
transcript:ENSRNA050013675-T1	0
transcript:ENSRNA050013676-T1	0
transcript:ENSRNA050013678-T1	0
transcript:ENSRNA050013702-T1	0
transcript:ENSRNA050013695-T1	0
transcript:ENSRNA050013680-T1	0
transcript:ENSRNA050013722-T1	0
transcript:ENSRNA050013719-T1	0
transcript:ENSRNA050013690-T1	0
transcript:ENSRNA050013728-T1	0
transcript:ENSRNA050013691-T1	0
transcript:ENSRNA050013694-T1	0
transcript:ENSRNA050013688-T1	0
transcript:ENSRNA050013701-T1	0
transcript:ENSRNA050013685-T1	0
transcript:ENSRNA050013681-T1	0
transcript:ENSRNA050013714-T1	0
transcript:ENSRNA050013679-T1	0
transcript:ENSRNA050013705-T1	0
transcript:ENSRNA050013725-T1	0
transcript:ENSRNA050013716-T1	0
